,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49
526,17386,1.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Хотелось бы,чтобы цены были чуть-чуть пониже, потому,что даже в магазинах дешевле намного",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,26320,2.0,{PRODUCTS_QUALITY},"Перец привезли испорченный, гнилой",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
528,25989,6.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS}","Хотелось бы что бы готовую еду привозили более свежей , а не за пару дней до истечения срока годности",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,25658,6.0,"{PRODUCTS_QUALITY,ASSORTMENT}","Все реже заказываю фрукты и овощи в самокате, потому что они приезжают либо испорченными либо совсем неспелыми",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,13051,6.0,{DELIVERY},Все отлично за исключением скорости доставки и отсутствия возможности отслеживания курьеров онлайн,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,24097,4.0,{DELIVERY},Иногда приходится долго ждать доставку.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,19884,4.0,"{PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,DELIVERY}","Есть недочеты в работе курьеров, они могут позвонить и говорить на матах, долбить в дверь, хотя дома маленький малыш, неаккуратно нести еду. Также качество фруктов страдает.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,12972,4.0,"{ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION}",Надо работать с приложением иногда долго грузит нормальный разработчиков надо найти а этих швырнут надо (надеюсь это не читають разработчики 😅),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
536,11162,6.0,"{DELIVERY,SUPPORT,PRODUCTS_QUALITY,ASSORTMENT}",Последние несколько заказов доставка осуществляется за полчаса и более. Фрукты и овощи не очень хорошего качества.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,3187,4.0,{PROMOTIONS},Быстро и качественно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,2198,6.0,"{PRODUCTS_QUALITY,PRICE,ASSORTMENT,PROMOTIONS,PAYMENT}","Перестали давать скидку за то, что заказ привозили дольше, чем за [NUM] минут. Скидки очень маленькие для заказов от большой суммы.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
543,18896,4.0,{DELIVERY},"Очень долгая доставка, в остальном все отлично)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,21411,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PAYMENT,DELIVERY}",самокат намного лучше чем сбермаркет !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,23068,2.0,"{DELIVERY,SUPPORT}","Обещаете [NUM] минут ю, в итоге укладываетесь [NUM] раз из [NUM] заказов, а поддержка при этом вместо извинений говорит, да у нас там где прописано в правилах, что дольше можно. Откровенный обман.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,25433,3.0,{PRICE},Некоторые позиции намного дороже. Вцелом круто что многое с чистым составом. Если бы не скачки цен в два раза то я бы только самокатом и пользовался,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,21498,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,DELIVERY,SUPPORT}",Дорого,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,23607,1.0,{DELIVERY},Мно не русских которые не знают русский язык таких курьеров не должно быть,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,24562,6.0,"{PRICE,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION}",дорого,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,25241,6.0,"{PRICE,PROMOTIONS,SUPPORT,ASSORTMENT}",Почему не работаете после [NUM]:[NUM]???????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
560,25338,6.0,"{PRICE,PROMOTIONS}","Могли бы назваться велосипед, это такое же родное но более статусное название.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,20711,3.0,"{ASSORTMENT,DELIVERY,PROMOTIONS}",Очень долгая доставка. [NUM]-[NUM] минут,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,26047,6.0,"{PRODUCTS_QUALITY,PRICE}","Как здорово, что вы рядом🫰🏻",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,7771,6.0,"{ASSORTMENT,CATALOG_NAVIGATION,DELIVERY}",Добавьте трекер курьера,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,26692,6.0,"{PROMOTIONS,PRICE}",.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,22785,0.0,"{DELIVERY,SUPPORT,CATALOG_NAVIGATION}",Очень не удобная поддержка,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,22523,6.0,"{DELIVERY,PRICE,PROMOTIONS}","Всегда пишет, что доставка [NUM] минут до моего местонахождения. Но в среднем это ВСЕГДА [NUM] минут.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,3842,6.0,"{DELIVERY,ASSORTMENT}","Доставка не [NUM] мин, можно расширить ассортимент",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,3299,4.0,"{ASSORTMENT,DELIVERY}","Очень удобно делать заказ, но чаевые через приложение ещё ни разу не получалось отплатить, глючит...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
569,18323,6.0,"{ASSORTMENT,PRICE,PROMOTIONS,DELIVERY}",Бывает доставка около часа или больше.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,24324,6.0,{DELIVERY},"В последнее время стали очень долго доставлять, можно заказать в полноценном магазине и привезут быстрее.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,338,6.0,"{PRICE,ASSORTMENT,PROMOTIONS,CATALOG_NAVIGATION}","Сделать поиск товара проще, увеличить ассортимент и акции",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,24204,4.0,{DELIVERY},Мороженое приносят слегка подтаявшее. Даркстор где-то очень далеко и привозят всегда больше интервала [NUM] мин. Некоторые вещи сразу на выброс идут.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,141,0.0,"{PRICE,DELIVERY,CATALOG_NAVIGATION,ASSORTMENT}","Доставка стала от [NUM] рублей просто днём в будний день. И не [NUM] минут а пол часа! В чем тогда ваше преимущество, если продукты дороже? Поиск действительно нужно доработать, не всегда можно найти нужные продукты в подходящих категориях",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
575,1605,6.0,{DELIVERY},Пойдет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,23038,2.0,"{DELIVERY,SUPPORT}",Каждый раз жду вечность,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,26008,6.0,"{PRODUCTS_QUALITY,PRICE,SUPPORT}","Думаю, что нужно установить минимальную сумму заказа [NUM] рублей и всё! И не повышать её. Раньше было от [NUM] рублей заказ! Потом от ста! Иногда бывает от [NUM]-[NUM] рублей заказ!!! Если человеку ничего не нужно на такую сумму?",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,5656,2.0,"{DELIVERY,PRODUCTS_QUALITY}","Долгая доставка, не свежие продукты",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,4713,6.0,"{PRICE,PROMOTIONS,ASSORTMENT}","Отличный сервис! Очень удобно, особенно когда кот лежит на мне и спит, а на улице дождь как сейчас... 😅 почему у вас алко нет? С Вами не сопьешься ребята... хочу бесплатный пудинг с белым шоколадом клубничный, хотябы скидку на него дайте 🤗",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,19955,4.0,"{PRICE,PROMOTIONS,SUPPORT}","Всё круто, но иногда не хватает чего-то!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,16527,6.0,{DELIVERY},"Курьерам часто приходится объяснять как найти квартиру, чтобы они в итоге её не нашли. Если только отметить «оставить у двери», но не написать это же в комментариях к заказу, то точно не оставят у двери",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,23768,2.0,{DELIVERY},"Почему у вас доставка теперь час и более? Где времена когда привозили за [NUM]-[NUM] минут? Теперь можно заказывать в ленте, там час также , но и цены дешевле",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585,24437,0.0,"{PAYMENT,SUPPORT}","Нахрена списывать деньги, если у вас нет товара в наличии?! Сначала соберите товары потом списывайте!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
586,11387,2.0,{DELIVERY},Очень долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,7787,4.0,"{PRODUCTS_QUALITY,SUPPORT,DELIVERY}","Один раз мне привезли откровенно тухлые, уже сгнившие овощи и всё что смогли сделать, это просто вернуть деньги, мои комментарии в инсте вы удалили)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,23932,3.0,{DELIVERY},"Очень долго, очень идет сборка заказа из трех позиций, доставка до соседнего дома [NUM] минут, [NUM]!!!!!!",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,25454,4.0,{PRICE},слишком большая стоимость заказа..,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,130,2.0,"{PRICE,PROMOTIONS,DELIVERY,SUPPORT}","Последнее время постоянно задержки при том что доставка пишет [NUM] минут! Жду по [NUM]+ минут, цены выше обычных, но обычно надеюсь на доставку по этому готова переплачивать, но с такими задержками лучше буду в других сервисах заказывать они хотя бы честно вре",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,5559,3.0,{DELIVERY},"Раньше очень быстро привозили заказ, в последнее время приходиться намного дольше ждать. И продукты не всегда свежие, что очень расстраивает.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,22997,0.0,"{DELIVERY,SUPPORT}","Прошло [NUM] минут с оплаты заказа, всё ещё «курьер задерживается»…",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,25171,4.0,"{PRICE,PROMOTIONS,DELIVERY}","Иногда очень долгая доставка, лучше, конечно, предупреждать об этом заранее. Ну, и цены на большентво продуктов завышены. Из хорошего очень нравится ваше производство продуктов ""самокат"", состав всегда хороший.",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,6035,1.0,{DELIVERY},"Очень долгая доставка. О задержках не предупреждаете. Цены завышены за доставку, которая очень испортилась",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,25787,2.0,"{PRODUCTS_QUALITY,DELIVERY}","Долгая доставка, испорченный товар",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
605,23376,0.0,{DELIVERY},Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,4947,4.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Часто опаздываете,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,8711,6.0,"{ASSORTMENT,PRICE,DELIVERY}",Бывает что по вине курьера страдает внешний вид продукта,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,24849,4.0,"{PRICE,DELIVERY}",Привет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,25797,3.0,"{PRODUCTS_QUALITY,DELIVERY}","Бывает что доставляют продукты не надлежащего вида, качества. Усильте контроль качества пожалуйста. И не корректно показано время доставки. Пишут [NUM]-[NUM] минут, а по факту час.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,605,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,DELIVERY,SUPPORT}","Порой овощи и фрукты доставляют в не свежем состояние, мороженое зачастую перемороженное в принципе как и полуготовая еда, а напитки наоборот теплые",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,4354,6.0,"{DELIVERY,PRICE}","Очень удобный сервис, но задержки по времени очень напрягают..",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,24276,6.0,{DELIVERY},"В основном хорошое качество продуктов и большой ассортимент. Не совсем устраивает доставка,когда пишут что через пол часа привезут заказ,по факту привозят через час,а то и больше.",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,5019,4.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS}",Хотелось бы получать свежие продукты особенно молочные.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,18886,3.0,"{DELIVERY,ASSORTMENT,CATALOG_NAVIGATION}","[NUM]. Доставка стала сильно дольше, в чем конкурентное преимущество? Мне Пятëрочка быстрее привозит. [NUM]. Постоянно чего-то из того, что в закладках у меня, нет. [NUM]. Добавьте нормального вкусного хлеба в ассортимент!! Молю 🙏🏻",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
630,6812,4.0,"{PRODUCTS_QUALITY,DELIVERY,ASSORTMENT,PRICE,CATALOG_NAVIGATION}",Хочется расширить радиус доставки,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,14872,4.0,{DELIVERY},Постоянно доставка дольше от заявленного времени в приложении! Считаю большим минусом,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,21385,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}","Несколько раз заказала салат, со сроком годности [NUM] день, привозили почти просроченное, батон вообще просроченный привезли, с плесенью ) про доставку вообще молчу, последнее время  что-то очень долго",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,11955,2.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE}","Стала долгая доставка,некоторые продукты привозят,где срок годности остаётся только один день!",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,16387,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,DELIVERY,SUPPORT}","Поддержка так себе. Курьеры часто едут долго. Если написано, что доставим за [NUM] минут, то я жду курьера в течение [NUM] минут. Но бывает, что он едет больше часа. На это поддержка ничего сказать не может 🤷🏻‍♂️",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,723,4.0,"{DELIVERY,PRODUCTS_QUALITY}",Долго доставляете и слишком частно суммы заказа от [NUM]р,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
